participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dafa,S1,R1,lift,49534,0.5881,0.029,-0.0487,37.0524,-115.1778,27.4547
dafa,S1,R1,lift,49544,0.5873,0.0292,-0.0494,34.2144,-115.7394,29.1992
dafa,S1,R1,lift,49554,0.5865,0.0293,-0.0502,31.3173,-115.7946,30.9073
dafa,S1,R1,lift,49564,0.5856,0.0293,-0.051,28.4766,-115.4231,32.4872
dafa,S1,R1,lift,49574,0.5846,0.0293,-0.052,25.7766,-114.6732,33.7505
dafa,S1,R1,lift,49584,0.5836,0.0292,-0.053,23.2994,-113.5822,34.5687
dafa,S1,R1,lift,49594,0.5825,0.0291,-0.0541,21.0357,-112.172,34.8166
dafa,S1,R1,lift,49604,0.5813,0.0289,-0.0552,18.9849,-110.4347,34.5611
dafa,S1,R1,lift,49614,0.58,0.0286,-0.0564,17.1447,-108.2649,33.9183
dafa,S1,R1,lift,49624,0.5788,0.0283,-0.0577,15.4346,-105.5664,32.8479
dafa,S1,R1,lift,49634,0.5775,0.0281,-0.0589,13.8474,-102.2992,31.3121
dafa,S1,R1,lift,49644,0.5761,0.0278,-0.0602,12.361,-98.3836,29.3446
dafa,S1,R1,lift,49654,0.5748,0.0275,-0.0615,10.9473,-93.7043,27.0062
dafa,S1,R1,lift,49664,0.5736,0.0272,-0.0628,9.5872,-88.2301,24.3664
dafa,S1,R1,lift,49674,0.5723,0.0268,-0.0641,8.2509,-82.1421,21.3466
dafa,S1,R1,lift,49684,0.571,0.0265,-0.0653,6.9175,-75.6027,17.8506
dafa,S1,R1,lift,49694,0.5698,0.0262,-0.0666,5.5228,-68.7731,13.9647
dafa,S1,R1,lift,49704,0.5685,0.0259,-0.0679,4.0455,-61.9832,9.777
dafa,S1,R1,lift,49714,0.5672,0.0257,-0.0691,2.4608,-55.4574,5.4867
dafa,S1,R1,lift,49724,0.5659,0.0256,-0.0704,0.7512,-49.249,1.5008
dafa,S1,R1,lift,49734,0.5644,0.0255,-0.0716,-1.0539,-43.1867,-1.8185
dafa,S1,R1,lift,49744,0.5628,0.0255,-0.0728,-2.9483,-36.8585,-4.3086
dafa,S1,R1,lift,49754,0.5612,0.0256,-0.074,-4.9234,-29.8356,-5.8254
dafa,S1,R1,lift,49764,0.5596,0.0256,-0.0751,-6.9377,-21.7532,-6.4676
dafa,S1,R1,lift,49774,0.5581,0.0256,-0.0763,-8.9924,-12.6887,-6.6099
dafa,S1,R1,lift,49784,0.5567,0.0257,-0.0774,-11.0803,-2.8852,-6.4836
dafa,S1,R1,lift,49794,0.5554,0.0258,-0.0786,-13.1143,7.5554,-6.0165
